Word,Probability,Data
k i f,3.84131487623e-08,24
w e t,1.95312498428e-09,99
k i t,1.00613056033e-07,29
n i k,5.27073862635e-07,38
j e b,2.13829809968e-08,70
l e n,6.84093223832e-09,19
d e p,2.68016855442e-07,87
t e t,1.46906869052e-07,15
N i p,2.86679623005e-07,15
r e w,1.95312498433e-09,65
r i n,2.10639702312e-08,67
d e d,1.40299587376e-07,56
N i f,3.4645506586e-07,46
b i m,4.80682349523e-07,46
t i n,8.71125267188e-07,30
d i n,5.86745499517e-07,52
s i l,7.06306996695e-08,92
n e w,1.95312498434e-09,49
s i s,3.24084647796e-08,27
f e h,4.75762344565e-08,3
v e w,1.95312498682e-09,30
r i h,1.95312498431e-09,77
j i f,1.51546540664e-08,90
w e j,1.95312498435e-09,35
s e f,1.95495465076e-09,59
h e g,1.73426005174e-06,36
t e k,6.46464091565e-07,94
m i r,1.95312498434e-09,49
j i d,7.32171944083e-09,36
z i n,7.95404783019e-07,95
v i p,1.46400957727e-07,79
n e h,2.25872095815e-07,55
s i f,6.57949396327e-09,33
g e N,9.7851260319e-07,69
l e n,8.15004135447e-09,62
k e p,1.75215625079e-07,46
p i p,1.06004897941e-07,51
v e v,1.95312498431e-09,81
d i h,8.29670062089e-08,76
r e j,1.9531249843e-09,88
r e k,8.21881443634e-09,64
l i v,1.95312498432e-09,70
g i s,1.88826576783e-07,70
N i k,3.72422163301e-07,22
w e w,1.95312498431e-09,84
b i t,1.22757858828e-07,53
w e b,9.38773895252e-09,95
v i s,1.33875248439e-08,30
k i b,1.10285496523e-07,21
n i k,4.49996562409e-07,17
n e k,8.7761158423e-07,86
k i p,7.84651745073e-08,38
v e p,1.53810148404e-07,58
v e s,2.23903235272e-08,97
d e k,8.74114833441e-07,85
m e l,1.95312498432e-09,72
d e d,9.52824239043e-08,27
w i j,1.95312498429e-09,95
l e j,2.23998906327e-09,6
g i N,1.34098976787e-06,86
t e p,1.45415666144e-07,2
N i t,4.62292587991e-07,26
l e t,8.98863041216e-09,85
t i p,2.88452666228e-07,74
s e v,1.95547236047e-09,72
N i j,1.9531249843e-09,89
b e m,4.29315246185e-07,27
t i b,1.1300486849e-07,21
r i b,2.95513052237e-08,8
d i b,1.71245613156e-07,59
l i N,1.45399983034e-07,80
n e s,2.13362260361e-07,46
w i v,1.95312498435e-09,38
m i d,5.39041546885e-07,89
v e s,1.62058150524e-08,19
v e t,3.0129247313e-07,99
b i g,5.14799752093e-07,86
m e t,5.09723146214e-07,96
p i v,3.86440843173e-08,97
v i g,3.16374620211e-07,94
s e j,1.95312498435e-09,40
t e w,1.95312498432e-09,75
r i m,7.17560005456e-09,31
w e m,2.42450727437e-08,5
t e t,4.22069097011e-07,92
s e N,5.98861464136e-07,66
j e j,1.95312498431e-09,84
n e d,3.39835023678e-07,58
l e b,7.26278762959e-09,34
z e N,4.33644104237e-07,17
d i z,2.44565266333e-08,57
g i z,2.17922789248e-07,66
N i p,3.96140254323e-07,48
g e g,5.39208622814e-07,87
m e k,3.25880777075e-07,4
v e r,3.1386371278e-08,92
r e n,7.06157189747e-09,27
f i h,1.95583472572e-08,79
h e h,5.14371178744e-08,51
g i w,1.95312498433e-09,57
m i N,1.47211295466e-06,42
h e z,4.10828841687e-08,74
b i b,1.25845978699e-07,21
w i z,1.95312498432e-09,70
j e p,1.96430873317e-08,53
h e k,3.75081679962e-06,85
N e j,1.9531249843e-09,90
b i p,1.08067491643e-07,32
w e n,3.51363022593e-08,84
v i w,1.9531249844e-09,35
k i n,3.95840541591e-07,2
n e g,8.32942722197e-07,67
z e v,1.95551778499e-09,73
b i m,3.79965911474e-07,29
m e h,2.63574684208e-07,69
j i v,1.95312498435e-09,34
m i k,6.66185964235e-07,87
s e m,5.13316011735e-07,84
l e f,1.95576502702e-08,13
l e p,2.15986054899e-08,72
t i t,1.54448893829e-07,53
w i r,1.95312498437e-09,13
N i n,1.70084764464e-06,68
f e t,2.51124937016e-07,67
d i f,4.63422481781e-08,14
m e g,1.05976138025e-06,96
k i d,2.27497576634e-07,94
m e f,1.79548367895e-07,64
p e n,4.72846955977e-07,33
z e g,2.97727276531e-07,61
f i m,8.52872883643e-07,1
f i s,3.99052135067e-08,86
s e n,5.00339680006e-07,21
w i m,3.21197224593e-08,35
v i z,1.81548711604e-08,70
j i l,1.95312498436e-09,30
z i v,1.95638678911e-09,53
g e j,1.95480206842e-09,13
N e l,1.95312498435e-09,41
h i w,1.95312498432e-09,72
h i b,9.37103966107e-07,33
n e N,1.83156505024e-06,76
m e g,4.94708025172e-07,11
p e m,8.02133113335e-07,88
w e j,1.95312498431e-09,76
r e r,1.42789346378e-07,14
k e v,2.76018880481e-08,63
f i l,1.15947307795e-08,90
m e h,2.40458057954e-07,50
h e l,1.70618845894e-08,62
b e d,2.60068882781e-07,69
g i k,7.14162669974e-07,44
j e t,7.20450240887e-09,32
N e t,4.67741518051e-07,65
f e m,4.18187655574e-07,72
h i w,2.15478944666e-09,7
v i k,1.74608189443e-07,48
n i s,2.07265886895e-07,27
z e j,1.95312498429e-09,92
f i f,7.67689669738e-08,59
h e s,3.53999873717e-08,35
m e d,5.59416972529e-07,82
r e m,2.4256966889e-08,95
l e h,6.35383742464e-09,71
b e z,7.11761396821e-08,77
b e g,1.74491572242e-07,4
t i h,1.15031839899e-07,32
d e h,2.65848113148e-08,17
d i h,6.27962691756e-08,26
f e p,1.79381219612e-07,86
N e w,2.01555622975e-09,8
f e n,5.02921657772e-07,5
h i v,7.42614863709e-09,68
r i k,7.75295824747e-09,50
m e b,4.35390057894e-07,77
p e r,2.42247477788e-08,60
w e k,2.24703050837e-08,38
N e n,1.69465138219e-06,87
t e m,5.41563260009e-07,60
f i w,1.95312498432e-09,75
s e r,1.63694506674e-07,2
h e s,3.27599582511e-08,23
w e g,3.37562831416e-08,16
k i g,5.21674541606e-07,90
j i h,1.95312498436e-09,21
z i r,1.71954139957e-07,56
n e n,5.82974216266e-07,25
v i l,3.12742128498e-08,12
p i k,4.8444555458e-07,93
h i n,1.00026602485e-06,44
h e g,2.48566924841e-06,91
v e l,2.7334344043e-08,75
j e m,1.95312498434e-09,50
m i l,1.95312839456e-09,21
l i p,2.15986054899e-08,72
r e v,2.41809770305e-09,1
b e h,8.86528576007e-08,72
j i z,1.9531249843e-09,88
N e b,6.15782977865e-07,97
b i z,2.24617884565e-08,19
j i t,1.95312498434e-09,46
j i k,1.59467075481e-08,84
f e k,2.08909964619e-07,79
h i s,1.68844198518e-08,24
j i d,8.53785422691e-09,73
n i w,1.95312522339e-09,24
k e v,3.94332261376e-08,99
h i m,2.4773241649e-06,93
z e n,8.81258249588e-07,87
j i n,1.95312498432e-09,74
f i z,1.95597724786e-09,46
l e l,2.00032789049e-09,8
r e N,1.42231115855e-07,89
t e j,1.95312532621e-09,24
g i z,1.7731508782e-07,5
d e z,2.70738638728e-08,17
d i N,1.14270553896e-06,85
j i N,1.37857714632e-07,77
t i l,1.5680997492e-08,51
w e p,2.68289010356e-08,33
d i l,1.25231135165e-08,21
w e N,1.60728041011e-07,22
N e s,2.98675203786e-07,21
f e j,1.95312586842e-09,24
h i r,1.10242796961e-08,83
p i N,7.6358386595e-07,60
n e h,2.37357706883e-07,64
p e v,1.18391529938e-08,11
k e g,1.83260825514e-07,25
d i m,2.51879841295e-07,8
l i g,2.3530666703e-08,89
m i p,3.42559589e-07,72
s e v,1.9540077078e-09,15
h e w,1.95312514239e-09,24
r e j,1.95312498433e-09,59
v i r,3.1386371278e-08,92
N i N,1.43403629041e-06,26
n e j,1.95312974866e-09,20
N e d,3.36839097864e-07,51
m e w,1.95312498432e-09,72
h i j,1.95312498433e-09,59
N e v,1.84166837565e-07,37
m e m,3.28572579894e-07,10
r e d,1.77944439511e-08,33
N e p,4.10524877945e-07,42
m i v,1.0120483366e-07,87
l i t,1.52687307198e-08,75
h e d,1.43592738461e-06,84
b e l,3.25594073929e-08,95
s i b,3.08741605916e-07,99
h e v,3.21799471613e-08,99
b i v,8.5256790223e-09,38
w e d,1.51954556437e-08,74
k i d,5.94548135237e-08,4
z i g,1.86807125542e-07,36
n e m,5.59742276402e-07,69
z e b,3.12608563035e-07,98
b e h,8.15200154127e-08,60
l e m,3.63627309396e-08,81
h e f,7.53727614973e-09,74
l e h,6.35425407322e-09,11
t e v,1.15062916542e-08,7
m i w,2.8072676585e-09,4
l e z,1.95312498431e-09,82
r i l,1.09329995974e-06,83
d e f,2.56465357394e-08,12
p i d,2.49272713118e-07,66
b i k,7.22481475113e-07,86
d i m,8.24435472363e-07,94
v e g,1.24258951554e-07,21
j e v,1.95312498434e-09,54
m e z,5.61965421476e-08,27
p e z,2.69243667496e-08,6
s e d,1.43517518608e-07,51
l i k,2.18166209733e-08,74
w i k,2.29666371705e-08,37
m i t,3.87246905189e-07,69
g i r,2.79671425354e-08,35
j e j,1.95312498431e-09,78
k e l,3.93973391493e-08,61
z i z,2.32817128774e-08,22
n e f,1.75484494319e-07,15
v i d,1.37948340969e-07,22
v i N,6.75228461176e-07,65
f e N,8.18450154558e-07,67
v e f,5.52774953565e-08,74
p i r,1.38945251447e-08,35
p e g,2.82045205098e-07,38
s i p,2.27348736622e-07,80
r e h,1.95312498435e-09,44
s i m,5.55762147343e-07,76
m i z,3.93737329995e-08,64
l e w,1.95910476484e-09,10
l e j,1.95312498434e-09,50
j i w,1.95312498435e-09,44
g i g,2.35076609084e-07,13
j e r,1.95312498435e-09,38
b i r,4.06476230063e-08,57
d i w,1.95312498434e-09,49
j i s,1.95312498429e-09,98
z e t,1.817019856e-07,62
m e z,8.72220695631e-08,85
k e N,9.79933620485e-07,88
f i r,1.24314130237e-08,20
l e d,1.75343201174e-08,30
r i z,1.9531249843e-09,87
t e r,1.9159778963e-07,50
l e v,1.95312498433e-09,65
g i r,2.74559649908e-08,31
d e b,9.47636540639e-08,59
N i h,3.81708100586e-07,77
t i z,3.53906568146e-08,46
t i d,1.74853338544e-07,25
d i d,1.69439731281e-07,51
t i p,2.05549635889e-07,51
z e s,1.64875217321e-08,15
p e l,2.40345068338e-08,26
g e m,3.8564530496e-07,14
m e v,4.54752557476e-08,12
t i v,2.89807618738e-08,68
s e h,3.35155990062e-08,4
h i s,2.28604739223e-08,86
d e w,1.95312498434e-09,45
N e k,6.7569261961e-07,40
j i n,1.95312509971e-09,11
z i h,2.39595152531e-08,18
g e l,1.88053100873e-08,28
N e n,1.2029388991e-06,34
k i k,3.20228301511e-07,51
n e b,3.28499268591e-07,50
l e l,1.95312498434e-09,52
f e g,3.85595721606e-07,70
k e r,2.20136314329e-08,48
n e p,4.15436632185e-07,69
b i g,4.51678935104e-07,76
v e b,1.61741243012e-07,69
m i m,3.70045230662e-07,20
l e j,1.95312498435e-09,37
k e t,1.00133165843e-07,35
r e l,1.16383182282e-06,27
t i N,1.06280873728e-06,78
h e j,1.95312498438e-09,35
l e s,1.95312537812e-09,7
t i w,1.95312498429e-09,98
N i m,3.56177415364e-07,19
j e v,1.95312498433e-09,57
N e v,2.21517251339e-07,74
d e v,1.19699939354e-08,78
j e l,1.95312498429e-09,97
m e N,1.05952219255e-06,3
z e t,1.6251520536e-07,53
v e z,2.44253569786e-08,61
l e t,8.50161848619e-09,72
d e z,2.62997177456e-08,13
r e p,1.52687307198e-08,75
m i m,4.12668966946e-07,31
s e s,1.44840917962e-08,64
b e s,6.73876943695e-08,38
r i v,1.95312498433e-09,66
l e r,1.73575779902e-07,84
t i v,2.22901379922e-08,41
t i v,1.79142379133e-08,18
N e k,1.08999776809e-06,98
N i l,1.9531249843e-09,88
v i l,3.87261529474e-08,38
w i p,3.05352764857e-08,60
w i h,1.9531249843e-09,87
m e j,1.95312498434e-09,46
p e p,9.43446887855e-08,13
m e r,3.92859097007e-08,1
k e m,5.46999426189e-07,35
g i h,2.16532938596e-07,99
N e N,1.45816716325e-06,47
s e l,6.73465333459e-09,9
b e r,3.06270296012e-08,89
d e s,1.25801545784e-07,54
j i j,1.95312498436e-09,22
z i t,1.375351517e-07,1
g e h,1.47571430539e-07,17
s i n,4.19702744662e-07,34
k i w,1.95312498435e-09,38
h i l,3.028591322e-08,29
n i d,2.1720431414e-07,29
f i N,4.44320339978e-07,4
p i j,2.05338136211e-09,5
g e N,8.25124110839e-07,53
r e p,1.10498232929e-08,6
f i b,2.45584944187e-07,98
h e n,1.2526666548e-06,54
b i n,5.54614710073e-07,25
w i d,9.26568811532e-09,92
d i k,6.80402456636e-07,81
s i v,1.95800319264e-09,74
z i N,6.00000203287e-07,53
b e N,9.33109192969e-07,63
z e h,3.71621562471e-08,40
f i d,1.96594524737e-07,59
l i f,3.71616494721e-08,25
s e j,1.9531249843e-09,87
t e h,7.73459534028e-08,1
s e w,1.95312498431e-09,83
b e w,1.95312498435e-09,43
w i f,1.95574360675e-08,9
t i j,1.95312498434e-09,52
w i t,2.28077114052e-08,42
d i j,1.96228259753e-09,10
j e n,1.95312498431e-09,76
s i w,1.95312498433e-09,61
f i w,1.95312498431e-09,82
v e k,1.40539599859e-07,52
z e k,2.17080796985e-07,97
l i s,1.95312498437e-09,15
f i g,4.9904307107e-07,98
s e b,1.04301199562e-07,25
g i l,2.73754884558e-08,92
s i N,5.11798004791e-07,45
s e p,1.10462159576e-07,26
b e v,1.26239741719e-08,84
z i b,3.13336121223e-07,97
w i g,2.49667401215e-08,70
d i r,2.23438131324e-07,98
z i p,1.63468957179e-07,52
n e l,1.95433286074e-09,13
v i b,6.5777820697e-08,8
k i s,3.89096505285e-08,41
n e z,5.59346791804e-08,40
n i h,1.68854458718e-07,16
v e j,1.95312498428e-09,99
h e N,2.86132182352e-06,35
p i f,4.33880303448e-08,8
p e s,6.81354820045e-08,73
h e b,1.17787478342e-06,61
b i j,1.95312981329e-09,20
g i m,3.79173065907e-07,15
s i d,2.60460220207e-07,86
f i p,2.02571351258e-07,50
j e N,9.64360712238e-08,7
k i f,3.47598389881e-08,3
g i b,2.75897272483e-07,89
z e l,3.65501881966e-08,31
p e n,4.83548564995e-07,35
g i d,3.55994721402e-07,72
k e d,1.84111898949e-07,86
l i j,1.95312531598e-09,20
t e t,1.56927650361e-07,20
h e w,1.95312498435e-09,44
r e w,1.95312498429e-09,92
m e t,4.41407682452e-07,83
d e d,9.77845990044e-08,29
b i m,6.64955700715e-07,69
t i n,7.01587976003e-07,3
d i n,4.33137801089e-07,25
f e z,1.95489993494e-09,17
n e w,1.95312739883e-09,20
s i s,3.32558234475e-08,32
r i m,7.68929531004e-09,48
v e w,1.95312498457e-09,33
l i w,1.95317055072e-09,16
t i d,3.97980904834e-07,91
s e f,1.95402565019e-09,22
h e g,1.50131669662e-06,3
g e t,2.97003101827e-07,49
m i r,1.95312498431e-09,84
j i d,7.02173082529e-09,1
s i n,6.53514622534e-07,85
v i p,8.92948569014e-08,40
n e h,1.91372513587e-07,24
s i f,6.830345161e-09,68
s i h,3.76944119218e-08,76
n e v,1.06867481166e-07,91
n i l,2.13755713716e-09,7
p i p,7.07977592963e-08,24
p i b,1.3693599326e-07,31
n i r,1.60372396603e-07,88
g i s,2.10048843286e-07,91
N i k,3.40029061817e-07,9
b i f,2.1757226916e-08,15
j i g,1.6258998247e-08,88
b i t,1.12030663347e-07,46
j i f,1.51551476851e-08,75
k i b,1.65327574617e-07,48
N e g,9.15751093597e-07,77
z e r,1.25170006928e-07,82
n e r,1.42776940473e-07,68
v e p,1.13363438118e-07,31
h i k,3.73866049533e-06,90
v e N,3.96285472666e-07,30
p i w,1.95312498431e-09,81
t e f,3.403832592e-08,28
m i g,7.47974518923e-07,61
l i n,9.27220742222e-09,3
t i N,1.0384108759e-06,76
t e p,1.86863980428e-07,31
j e h,1.95312498437e-09,14
l e t,8.57429031399e-09,74
z i k,1.63790618455e-07,80
g i w,1.95312498431e-09,82
t i b,1.02915164276e-07,14
w e z,3.01999445205e-08,2
d e m,3.18500673946e-07,32
k i z,1.96100298184e-08,72
f e f,1.00211377557e-07,4
w e m,2.94176314921e-08,80
n e s,1.76983342779e-07,9
w i h,1.95312498434e-09,55
d e k,7.26670249644e-07,51
v e s,1.79587655177e-08,46
m e t,2.44389931972e-07,27
k e k,3.14743808142e-07,37
s e j,3.43016064215e-09,3
l i m,3.08823647578e-08,90
g e p,1.37792253934e-07,34
z i j,1.95327889607e-09,15
g e n,1.04755384136e-06,11
v i t,9.47955767086e-08,31
k i m,7.92379656501e-07,84
l e g,1.2631219547e-08,35
n e d,2.38774752563e-07,23
n i b,3.00668301715e-07,35
g e k,1.20127911731e-06,92
z e N,5.94418062826e-07,46
n i t,3.35300473284e-07,64
p i l,1.64940029725e-08,11
N e r,1.95312498434e-09,56
l e g,1.27497351211e-08,37
r e z,1.95312498429e-09,96
g i w,1.95312498436e-09,38
m i N,1.26414410131e-06,1
h e z,4.53442949361e-08,87
t i g,3.51424566697e-07,86
j e p,1.89727423663e-08,46
b i p,1.89855175846e-07,69
v i w,1.95312498431e-09,78
k i n,4.98955657783e-07,37
m e m,5.88042363204e-07,64
z e v,1.95478744731e-09,54
b e j,1.95312498435e-09,38
w e r,1.95312498433e-09,59
z e d,6.77723135868e-08,1
p i s,6.58916859595e-08,66
t e b,9.41533384255e-08,11
b e l,2.42760582573e-08,43
s e m,4.4712769767e-07,73
l e f,1.95570550046e-08,38
d e d,2.40326356082e-07,94
l e p,2.30596412679e-08,85
t i t,9.69743571741e-08,18
w i r,1.95312498435e-09,32
f e t,1.89449083003e-07,44
t i f,3.89549930594e-08,37
z i r,1.74166223077e-07,87
d i f,5.47541683542e-08,35
n i g,9.62541805635e-07,97
f e b,1.14536980248e-07,15
s i b,2.59461346185e-07,87
m e f,1.61847750413e-07,39
p e n,4.37595402294e-07,26
m e p,2.28337742224e-07,24
b i v,1.2404064523e-08,82
f i m,2.71120203448e-07,44
f i s,3.67196116885e-08,73
s e n,6.38384784219e-07,48
v i z,1.4757994131e-08,43
j i l,1.95312498433e-09,59
z i v,1.95506904784e-09,26
h i p,6.07580129306e-07,51
v i h,3.02651604405e-08,2
n i p,4.74555661147e-07,79
k i d,1.11794536074e-07,48
h i b,8.14006430349e-07,10
n i f,1.88842951144e-07,46
p i h,4.76171961556e-08,6
p e m,5.89287576275e-07,67
r e r,1.42788412187e-07,19
b e d,1.81440282706e-07,46
g i k,7.34245771295e-07,49
k i N,1.11100468313e-06,80
b e l,3.2951596153e-08,97
j e t,6.47502204694e-09,5
v i k,3.01082581776e-07,91
n i s,2.38131421344e-07,62
N i k,6.20202779358e-07,88
d i h,8.49143117279e-08,80
z e j,1.95312498441e-09,33
d e t,1.4982136632e-07,83
f i f,7.67716245858e-08,32
t e n,5.77200290461e-07,6
f i t,1.53230647357e-07,23
l e b,9.30614769552e-09,93
d e r,2.19204265049e-07,68
j i b,8.94991626621e-09,84
b e g,2.23436806218e-07,31
t i h,1.01705405386e-07,5
w i v,1.95312498433e-09,61
s i k,1.13669254618e-07,19
f e p,1.27998550781e-07,59
j e w,1.95312498432e-09,68
N e w,1.95312498444e-09,35
n i k,7.80479777833e-07,86
r i l,1.09337756935e-06,49
v e m,1.82142825513e-07,39
m e b,2.80662373033e-07,40
p e r,1.83704785305e-08,25
r i f,3.71592096143e-08,66
d e v,1.36856349533e-08,93
m i l,1.95312498432e-09,70
s e r,1.63738156904e-07,37
j i z,1.95312498437e-09,15
r i w,1.95312498854e-09,27
d i p,2.03774579967e-07,87
j i h,1.95312498434e-09,46
z i r,1.70078494875e-07,21
w e k,2.80392502806e-08,96
N e h,3.34396703185e-07,65
n i t,4.39518234946e-07,90
f e s,1.99437390648e-08,82
h i n,7.34259219906e-07,9
n i j,1.95312509488e-09,25
m i k,4.85889471567e-07,50
l e h,6.35391138178e-09,63
d e N,7.18913550359e-07,52
p i d,1.96708743405e-07,49
N i s,2.45634921475e-07,46
r e v,1.95312498436e-09,30
d e t,7.23322917844e-08,29
b i l,6.88445265682e-09,13
d i m,5.76608403411e-07,69
z i g,3.37898152454e-07,87
s i t,5.08903273599e-07,98
f e k,1.35539333704e-07,42
n i w,1.95312498434e-09,51
t i r,1.87543479505e-07,82
z e n,5.70209506647e-07,44
t e z,3.89122918362e-08,57
s i j,1.95312498433e-09,63
k e f,5.62075743312e-08,73
f i z,1.95626411876e-09,51
s e g,3.65007395058e-07,84
l i h,1.07507022809e-08,5
l i n,7.68929531004e-09,48
k e t,1.11572054497e-07,42
j e k,6.47597063482e-09,5
g i z,1.98045073567e-07,40
d e z,2.57447728277e-08,10
b e k,9.21144771341e-07,84
t i l,1.14822954285e-08,8
w e p,2.49556020012e-08,12
s i g,1.90928558764e-07,6
k i p,1.61641361069e-07,86
w e N,1.69099922994e-07,41
N e s,3.34061280205e-07,48
p e b,2.43487251379e-07,88
w i t,2.34135036475e-08,49
p e v,1.59455266007e-08,44
k e g,1.52900108839e-07,6
f i p,3.23854070352e-07,88
l i g,2.11697213407e-08,68
p i g,2.41557414759e-07,44
g e v,1.3024194911e-07,40
m i p,3.86375659766e-07,83
s e v,1.95444586416e-09,42
j i f,1.51563037973e-08,26
b i w,1.95313216312e-09,20
g e d,2.1287636435e-07,13
v i r,2.21891916714e-08,49
d i t,2.8185400468e-07,74
N i N,1.57237008802e-06,39
s i h,3.7657534882e-08,71
h i j,1.95312498541e-09,28
n i n,4.16543816389e-07,4
m e m,4.86548935987e-07,47
r e d,1.59058508904e-08,10
m i v,7.50041664676e-08,50
N i w,1.95312498438e-09,35
s e N,5.05517683118e-07,50
b i h,6.29319383119e-08,24
s i b,2.27936516679e-07,78
p i h,7.49124286391e-08,79
d e f,3.61642663374e-08,70
d i s,8.21724473124e-08,3
z e b,8.49178495237e-08,7
v e k,1.31730903654e-07,47
t e d,1.37959271808e-07,13
s e k,3.23172979704e-07,79
l i l,1.95312501694e-09,24
w i j,1.95312498436e-09,21
z i m,2.46082392943e-07,75
w e n,2.81533194865e-08,36
h i h,4.37582821051e-08,48
k e z,6.75392648756e-08,66
w i l,1.95312498431e-09,77
z e m,3.73317939942e-07,79
m e z,4.95384806962e-08,6
p e z,3.25989619408e-08,35
g i p,4.27723138866e-07,96
z e g,4.27742910521e-07,90
s e d,1.13133630063e-07,30
p e z,4.00664627718e-08,58
g e r,1.27367776757e-08,37
m i t,5.27858250615e-07,96
j i b,6.8951788144e-09,21
b i s,6.79741100413e-08,9
v i v,1.95590570389e-09,12
n i N,1.70730545552e-06,73
z i z,2.94151482685e-08,51
h i d,8.43360095339e-07,12
n e t,3.82464297926e-07,75
m e p,3.59701621448e-07,66
p i r,1.33396787213e-08,4
r e h,1.95312498437e-09,9
f i j,1.95312498429e-09,97
m i z,3.23463110145e-08,39
l e w,1.9531400609e-09,17
t i s,7.89113843884e-08,84
b i d,8.42256799552e-08,23
g i g,3.08840722822e-07,42
j e r,1.95312498436e-09,27
N e z,2.41566054884e-07,84
b i r,4.43511335952e-08,70
v i t,1.37571745641e-07,64
d i w,1.95464292465e-09,12
f i p,1.95334556328e-07,47
m i n,8.54702272012e-07,78
z e f,1.95604106893e-09,26
f i r,1.15324745825e-08,9
l e d,1.94489121246e-08,51
b i h,7.65800440222e-08,57
d e p,9.98935980488e-08,25
r i h,1.95312498437e-09,11
w e j,1.95312498436e-09,25
f e v,1.95415454105e-09,29
t i d,2.04866100279e-07,38
d i d,2.7945387096e-07,88
f e d,1.33998250768e-07,16
m e v,6.95118431193e-08,67
b e b,4.55009734792e-07,99
r e g,1.51954556437e-08,74
z e s,1.84242639573e-08,34
p e l,2.07485190859e-08,7
m e v,4.79401413493e-08,19
h e k,3.03682170718e-06,31
m i f,2.33585290191e-07,64
s e h,3.27611128618e-08,43
j i p,6.68171542386e-09,13
N e l,1.95312498431e-09,84
j i n,1.95312498435e-09,32
r i k,8.28835020679e-09,66
h i v,7.15258471186e-09,52
v i j,1.95312718221e-09,23
k i k,2.44398787543e-07,24
s i j,1.9531249843e-09,90
m i h,1.90410662238e-07,49
v i d,3.48680460115e-07,98
p i n,4.94706777038e-07,27
t e m,6.80424938348e-07,76
r e l,1.16376853536e-06,60
l e s,1.95312498435e-09,34
t i w,1.9531249843e-09,89
v i b,1.16745588588e-07,51
n e z,6.17934840091e-08,53
j e v,1.95312502259e-09,6
s i z,3.98629177916e-08,88
t e s,1.50323732439e-07,91
z e t,1.49083101085e-07,46
v e z,1.85170774258e-08,26
l i p,1.99383957351e-08,56
l i d,1.9531249843e-09,88
p i m,7.34373602517e-07,82
t e l,1.75342011307e-08,19
m i m,3.23983934805e-07,4
b e s,5.75459803886e-08,9
r i v,1.95312498435e-09,39
w i b,1.13000813247e-08,15
z i N,7.57213343591e-07,75
t i v,1.9108804619e-08,2
w e v,1.95312498437e-09,14
s i m,2.59991200934e-07,20
f e r,1.20726382068e-08,16
v i h,2.9391951315e-08,74
n e l,1.95312498431e-09,76
b e t,2.16751020318e-07,77
m e g,6.24428382581e-07,38
N e f,3.08931620555e-07,7
m e r,1.95312500341e-09,28
k e m,3.73346046454e-07,4
j i N,1.30888806756e-07,61
p i f,5.5577441833e-08,53
g i h,1.93249311015e-07,70
N e N,1.23753832243e-06,20
s e l,7.97607914732e-09,36
z i f,1.95312990192e-09,19
g e z,1.12400504967e-07,15
j i j,1.95312498434e-09,51
h i r,7.92382506448e-09,35
v i n,4.16238624989e-07,26
k i w,1.95632568512e-09,11
w e w,1.95312498434e-09,46
p i N,9.18282989662e-07,76
n i d,1.76413953462e-07,6
r e b,1.13582461683e-08,12
r e p,1.2631219547e-08,35
r i h,1.95312498435e-09,41
b e j,1.95312525867e-09,22
t i k,4.80971479995e-07,74
d i k,5.8031740654e-07,52
